,Unnamed: 0,Unnamed: 0.1,mid,name,sex,level,has_fans_badge,title,has_live_room,zone,following,follower,follower_mid_list
790,790,7064298,7064298,声鱼片儿,保密,6,True,bilibili 知名搞笑UP主,1,"{'动画': 19, '生活': 60, '国创': 20, '影视': 4, '音乐': 7, '游戏': 17, '娱乐': 1}",86,690406,"[44688866, 10897973, 402923390, 3046429, 298946431, 6739643, 562197, 357229416, 32708543, 481393564, 14110780, 15773384, 26321770, 1577804, 168598, 4162287, 510856133, 410964, 37663924, 483203976, 163637592, 125526, 32606879, 808171, 406472610, 777536, 321173469, 235555226, 98627270, 80304, 546195, 9008159, 1893045, 262453663, 122879, 250858633, 290526283, 120586, 37090048, 25782796, 32820037, 35836017]"
791,791,75912367,75912367,陈吃饭_,女,6,True,bilibili 知名时尚UP主,1,"{'时尚': 121, '生活': 11, '美食': 1, '音乐': 1}",173,689810,"[449825072, 406517693, 99157282, 587840959, 283753310, 154021609, 6229277, 37090048, 151365295, 4029133, 5970160, 14946689, 18202105, 235555226, 241832237, 33523307, 327750329, 406745134, 39922227, 282994, 450595813, 430926487, 19642758, 256763, 95494347, 13354765, 298213453, 1420982, 16206007, 88389962, 113362335, 25782796, 1858682, 13826185, 8047632, 17409016, 16720403, 96852523, 102999485, 11870568, 1885078, 123938419, 466272, 34149649, 17075276, 6534506, 249491937, 16307541]"
792,792,900171,900171,果哝双子,女,6,True,bilibili知名UP主,1,"{'舞蹈': 89, '时尚': 1, '生活': 26, '美食': 5, '音乐': 7, '游戏': 4, '娱乐': 2}",123,691164,"[3380239, 57863910, 11616487, 29329085, 310702549, 5374954, 1577804, 777536, 9617619, 52250, 808171, 92568184, 466272, 19642758, 7552204, 285499073, 8366990, 259333, 269558, 13354765, 416128940, 1962633, 9824766, 279583114, 562197, 486183, 632887, 546195, 2206456, 4408538, 402923390, 295723, 185546, 75547577, 2691287, 1643718, 10893225, 32708543, 176037767, 684169, 2689967, 168598, 14110780, 16539048, 234782, 15385187, 208259, 1467772, 6997378, 7375428, 2743119, 1526101, 41273726, 378034, 2378908, 521444, 116683]"
793,793,13807284,13807284,就是气气,保密,6,True,bilibili 知名美食UP主,1,"{'时尚': 2, '生活': 54, '美食': 595}",428,687865,"[345630501, 94114029, 419743655, 517327498, 36267054, 353539995, 257975429, 95480382, 3404595, 97177641, 272759611, 163637592, 267038161, 1420982, 29329085, 34279833, 294081438, 270105105, 4029133, 13354765, 481470422, 298213453, 227107602, 479893558, 327750329, 280793434, 9458053, 291945385, 347667464, 37291782, 147166910, 270355850, 43389575, 3766866, 437316738, 4249401, 95494347, 95304526, 946974, 546195, 38740321, 17075276, 33683045, 30222764, 10345615, 382986457, 429132321, 429618480, 7487399, 33523307, 1754707, 37090048, 250858633, 9824766, 4474705, 321173469, 235555226, 2920960, 3957971, 390461123, 19696996, 337521240, 6574487, 14402657, 249608727, 351477766, 17819768, 268990278, 92973341, 37746255, 236711132, 37961599, 927587, 32786875, 88773777, 18202105, 290526283, 250111460, 20423027, 161419374, 19642758, 11278782, 6272357, 113362335, 3334179, 69940927, 287462147, 9097604, 38682977, 17546432, 25954179, 208259, 99157282, 7584632, 1532165, 4162287]"
794,794,14751040,14751040,怒九笑,女,6,True,bilibili 知名UP主,1,"{'动画': 39, '生活': 1, '游戏': 55}",232,688377,"[279583114, 3353026, 651039864, 107486042, 493570956, 483879799, 174501086, 9617619, 642389251, 546195, 234782, 198439, 161775300, 1848018, 21036078, 106685726, 20503549, 2678945, 518876755, 412135935, 6457791, 383444910, 2206456, 3345720, 66606350, 121225592, 138832847, 53456, 396848107, 10330740, 6739643, 455876411, 26321770, 235555226, 37090048, 280793434, 22770727, 394067394, 2379178, 326081112, 40966108, 19750237, 324753357, 221648, 387994725, 3380239, 4548018, 548824, 250858633, 2989565, 26366366, 116683, 8034163, 39847479, 1643718, 314791153, 79061224, 11997177, 8047632, 374377, 101229184, 25623387, 35643203, 30643878, 777536, 562197, 585267, 1577804, 2403047, 433351, 2539073, 36081646, 24323, 234256, 2929048, 20990353, 893053, 2949989, 1532165, 7349, 5293668, 3379951, 883968, 2019740]"
795,795,300159010,300159010,印度胖亚瑟,男,6,True,bilibili 知名UP主,1,"{'生活': 75, '影视': 1, '美食': 1, '知识': 4}",144,686909,"[79577853, 596324576, 10119428, 6574487, 79061224, 21837784, 122879, 275981, 651039864, 4474705, 7487399, 27201651, 489412051, 1420982, 11100920, 16419172, 15324420, 483879799, 434378423, 36267054, 1381545, 59905809, 1526101, 2200736, 6075139, 4029133, 235630215, 479409514, 2435767, 99336697, 521249172, 282994, 454719565, 20165629, 19577966, 517327498, 466272, 486633990, 80304, 378885845, 37961599, 174501086, 335390960, 26321887, 280793434, 9617619, 18202105, 208259, 474521380, 254726274, 235555226, 37663924, 168598, 437316738, 108569350, 4162287, 37090048]"
796,796,22298920,22298920,JR大帅B,男,6,True,bilibili 知名搞笑UP主,1,"{'鬼畜': 10, '舞蹈': 1, '生活': 77, '游戏': 66}",88,685481,"[19642758, 147166910, 353539995, 125526, 43976732, 406517693, 41273726, 36046546, 5848380, 26240675, 491593210, 178029850, 337521240, 163637592, 7552204, 92568184, 416128940, 279583114, 66606350, 5970160, 22141287, 20892823, 4029133, 4223935, 946974, 406745134, 28642491, 285499073, 1848018, 235555226, 37291782, 808171, 13354765, 385474, 3957971, 686127, 11278782, 398510, 346059, 9824766, 11870568, 7487399, 3066511, 433351, 562197, 52250, 221648, 1605721, 14110780, 2733216, 25876945, 777536, 546195, 43536, 730732, 7349, 883968, 8047632, 7596516, 18030567, 295723, 1532165, 4162287, 216025, 2019740, 1643718, 122879]"
797,797,344849038,344849038,YJango,男,6,True,bilibili 知名科普UP主,1,"{'生活': 4, '影视': 1, '知识': 31}",34,685909,"[20259914, 2929582, 14583962, 69307, 223146252, 18706318, 2, 250111460, 11264229]"
798,798,444348914,444348914,稻草放毒,保密,6,False,bilibili 知名美食UP主,1,{'美食': 129},2,684458,"[321173469, 37090048]"
799,799,2949989,2949989,电喵大战皮卡丘,保密,6,True,bilibili 知名音乐UP主,1,"{'动画': 2, '舞蹈': 1, '生活': 4, '国创': 1, '音乐': 1122, '知识': 1, '游戏': 2, '娱乐': 1}",37,684161,"[137952, 42561463, 642389251, 37090048, 2306780, 185546, 41273726, 402923390, 174501086, 271442527, 16836724, 26633150]"
800,800,13705279,13705279,睡不醒的某某阳,保密,6,True,"bilibili直播签约主播
",1,{'游戏': 178},87,682908,"[453972, 641975239, 10330740, 517327498, 590490400, 36267054, 9617619, 322892, 642389251, 37946996, 5970160, 25150941, 183430, 16206007, 208259, 4578433, 285499073, 686127, 7552204, 470156882, 450595813, 1774758, 163637592, 617285, 5294454, 466272, 419220, 280793434, 19642758, 394067394, 2, 7450650, 69307, 137952, 33683045, 1605721, 168598, 375375, 129240403, 389088, 43536, 234256, 2206456, 777536, 562197, 1577804, 256763, 4162287, 52250, 433351, 275981, 546195, 122879, 423895, 927687]"
801,801,99748932,99748932,荣耀手机,保密,6,True,荣耀手机官方账号,1,"{'动画': 7, '鬼畜': 2, '舞蹈': 3, '时尚': 6, '生活': 115, '国创': 9, '影视': 19, '数码': 254, '美食': 1, '音乐': 10, '知识': 3, '游戏': 8, '娱乐': 14}",5,680952,[102999485]
802,802,171818544,171818544,BanGDream梦想协奏曲,保密,6,False,次世代少女乐队企划BanG Dream！中文官方账号,1,"{'动画': 1, '番剧': 5, '生活': 2, '音乐': 2, '游戏': 112}",6,681237,"[402923390, 2306780, 8047632, 9617619, 1328260]"
803,803,357665034,357665034,数学汤家凤,男,6,False,bilibili 知名UP主,1,"{'舞蹈': 1, '生活': 47, '音乐': 3, '知识': 74}",3,685042,"[37090048, 235555226]"
804,804,342722155,342722155,考研政治徐涛,保密,6,True,考研政治老师,0,"{'生活': 7, '音乐': 6, '知识': 31}",13,682461,"[26366366, 8047632, 456664753, 472747194, 20165629, 254463269, 14583962, 37663924, 517327498, 33683045, 37090048, 235555226]"
805,805,28053896,28053896,吉儿一范伦婷,保密,6,True,Vlog领域优质UP主,1,"{'动画': 2, '生活': 36, '美食': 16, '知识': 1, '游戏': 25}",919,679580,"[285499073, 6875363, 347667464, 67141, 17075276, 382986457, 28330240, 55723103, 344849038, 258457966, 3380239, 259333, 197098, 26321770, 438880209, 198297, 18020792, 535019206, 456404164, 20163112, 587840959, 453972, 71302461, 39627524, 25422790, 9170987, 402210326, 493570956, 94114029, 1643718, 20615621, 1328260, 290526283, 23604445, 6171645, 641975239, 36267054, 12434430, 23995656, 8864484, 18202105, 174501086, 423895, 403943112, 1871001, 483879799, 13279707, 10874201, 2223018, 627888730, 90361813, 16206007, 13337125, 38053181, 423442, 479893558, 3404595, 1958342, 81824112, 437316738, 1893045, 332704117, 269558, 2378908, 6457791, 50426155, 28642491, 4379633, 21036078, 591856754, 321173469, 860464, 433587902, 598464467, 1531707, 54992199, 401742377, 12761764, 11264229, 651039864, 4835329, 483311105, 310702549, 12807175, 290548469, 641591444, 106685726, 176063604, 326081112, 26798384, 72956117, 642389251, 42561463, 50621949]"
806,806,124735327,124735327,-柠萌菌-,保密,6,True,bilibili 知名动漫UP主,0,"{'动画': 190, '鬼畜': 4, '生活': 1, '国创': 3, '影视': 1, '游戏': 1}",310,678312,"[730732, 382651856, 15377173, 20530305, 777536, 320491072, 72956117, 361471422, 208259, 33253839, 42619059, 1543732, 1958342, 3295, 9117212, 37663924, 299732210, 472747194, 8047632, 25623387, 176037767, 63231, 250858633, 20503549, 397540531, 346059, 5870268, 120586, 1654470, 3211302, 8055928, 235555226, 3127528, 13043933, 20165629, 51896064, 30682056, 546195, 1939319, 326246517, 2920960, 99748932, 321173469, 37090048, 20423027, 26311441]"
807,807,253350665,253350665,大聪看电影,男,6,True,bilibili 知名影视UP主,1,"{'动画': 2, '生活': 1, '影视': 272, '游戏': 1}",131,680319,"[730732, 515993, 546195, 10874201, 25150941, 26139491, 79577853, 378885845, 116683, 1577804, 3046429, 16794231, 27756469, 43222001, 72270557, 96070394, 147166910, 250111460, 345630501, 590490400, 648113003, 11073, 63231, 375375, 433351, 562197, 585267, 927587, 946974, 3766866, 5970160, 7487399, 8366990, 21837784, 23604445, 39627524, 51896064, 62540916, 176037767, 279583114, 415479453, 436473455, 454719565, 596324576, 168598, 282994, 295723, 466272, 1420982, 2200736, 2920960, 3066511, 4162287, 4474705, 5293668, 6574487, 19642758, 25422790, 38351330, 279991456, 285499073, 369750017, 414641554, 450595813, 452309333, 483879799, 604003146, 777536, 1958342, 2206456, 3353026, 5294454, 7552204, 7788379, 13354765, 14110780, 16539048, 26240675, 29329085, 35359510, 59905809, 94281836, 99157282, 326246517, 416128940, 519872016, 122879, 9824766, 10119428, 17819768, 18202105, 37663924, 79061224, 113362335, 163637592, 254463269, 258150656, 353539995, 470156882, 517327498, 388699948, 5870268, 6739643, 55723103, 605205509, 81824112, 1532165, 641975239, 3433092, 339233162, 437316738, 8047632, 235555226, 20165629, 32660634, 37090048]"
808,808,27201651,27201651,飞鸟乐团,女,6,True,bilibili 知名音乐UP主,1,"{'舞蹈': 1, '生活': 2, '音乐': 92, '娱乐': 2}",39,681447,"[99157282, 174501086, 2920960, 489412051, 2374194, 26321770, 517327498, 32708543, 208259, 8047632, 9617619, 546195, 9824766, 3404595, 235555226, 20165629, 37090048]"
809,809,1351379,1351379,赫萝老师,男,6,True,bilibili 知名UP主,1,"{'动画': 141, '国创': 9, '影视': 3, '音乐': 5, '游戏': 17}",410,676483,"[489412051, 11073, 946974, 535019206, 3295, 11616487, 730732, 246370149, 198297, 9617619, 11253297, 43222001, 1958342, 677063300, 777536, 257975429, 310702549, 488836173, 3433092, 7980111, 129259501, 517327498, 33253839, 137952, 185546, 42619059, 295723, 21876627, 466272, 401742377, 53456, 13279707, 2733216, 4370617, 20615621, 125526, 361471422, 451066708, 4397552, 353840826, 7487399, 75547577]"
810,810,3127528,3127528,空耳狂魔,保密,6,True,bilibili 知名动漫UP主,1,"{'动画': 108, '鬼畜': 3, '生活': 8, '国创': 1, '影视': 3, '知识': 1, '游戏': 8}",226,677547,"[888465, 174501086, 627888730, 81824112, 50329220, 9617619, 401742377, 591856754, 321422126, 419738808, 37663924, 517327498, 642389251, 488836173, 353539995, 22770727, 53456, 2200736, 14110780, 250475408, 454719565, 2989565, 730732, 402923390, 27534330, 382651856, 353840826, 386900246, 21031789, 332704117, 1473830, 451066708, 124735327, 38829, 14583962, 3066511, 43222001, 437316738, 161775300, 2920960, 52250, 403748305, 17409016, 3211302, 51896064, 33683045, 416128940, 883968, 374716732, 562197, 299732210, 15377173, 235555226, 453972, 13354765, 900171, 3760773, 1328260, 208259, 20165629, 35359510, 282994, 32786875, 927587, 176756724, 129259501, 7487399, 4128618, 9824766, 280793434, 10558098, 37090048, 178778949, 295711424, 50329118, 250858633, 2, 328303954, 375375, 9117212, 122879, 26366366, 213216169, 176037767, 777536, 8047632, 161419374, 63231, 6171645, 423895, 7792521, 12434430, 367877, 25876945, 295723, 26633150, 39247212]"
811,811,298946431,298946431,香香软软的小泡芙,保密,6,True,bilibili 知名萌宠UP主,1,"{'生活': 399, '娱乐': 1}",317,676918,"[517327498, 33523307, 29329085, 14804670, 25782796, 283538, 235555226, 26321770, 591856754, 590490400, 6457791, 585267, 587618113, 38682977, 479409514, 152015773, 27756469, 510856133, 7552204, 327750329, 1643718, 946974, 2678945, 17075276, 54992199, 20165629, 168064909, 216156027, 7788379, 321173469, 270105105, 10558098, 416128940, 257975429, 168598, 19577966, 37090048, 3957971, 185546, 1526101, 122879, 2920960, 11870568, 7487399, 163637592, 33683045, 101229184, 62540916, 326081112, 546195, 1577804, 617285, 42870908, 29296192, 466272, 250858633, 1893045, 8960728, 1754707, 3334179, 348640514, 17546432, 196356191, 231048690, 280793434, 3404595, 337521240]"
812,812,47291,47291,抽风的飞机工作室,保密,6,True,bilibili 知名游戏UP主,1,"{'动画': 6, '鬼畜': 1, '时尚': 1, '生活': 5, '影视': 2, '数码': 5, '音乐': 7, '游戏': 282}",84,673804,"[9617619, 7375428, 15385187, 23604445, 50329220, 299609985, 20990353, 61369218, 51896064, 37390043, 16794231, 279991456, 383578614, 178778949, 37090048, 235630215, 235555226, 301940, 8034163, 50329118, 4128618, 51766, 21562856, 7349]"
813,813,17858942,17858942,哎哟阿尤,女,6,True,bilibili 知名美食UP主,1,{},54,672003,"[4474705, 196356191, 265059948, 456664753, 37090048, 89847338, 9008159, 19642758, 562197, 122879, 777536, 20165629, 15967711, 7875104, 1643718, 466272, 11336264, 11278782, 9824766, 32786875, 30643878, 99157282, 17409016, 6857104, 161419374, 8960728, 13807284, 164139557, 1885078, 7956629]"
814,814,12816241,12816241,托马斯家的,男,6,True,bilibili 知名Vlog UP主,1,"{'生活': 56, '影视': 2, '美食': 1, '音乐': 1, '游戏': 1}",260,675984,"[50329118, 72270557, 51896064, 4543111, 25807917, 213845897, 21837784, 598464467, 348640514, 314690088, 402574397, 3433092, 19319172, 9303228, 883968, 37390043, 32786875, 8372353, 10330740, 487511093, 258150656, 483311105, 81824112, 437316738, 196356191, 129259501, 92568184, 253350665, 4029133, 9824766, 357229416, 269319344, 54992199, 8482768, 7788379, 125526, 16853896, 235555226, 37961599, 43645887, 294081438, 515993, 6926237, 19071708, 25876945, 384298638, 14333871, 7487399, 88461692, 10040906, 9321359, 97177641, 37090048, 50298349, 40966108, 149558293, 3066511, 17819768, 20165629, 59905809, 163637592, 7714, 25910292, 3766866, 97471052, 7792521, 11336264]"
815,815,121225592,121225592,TOM表哥,男,6,True,bilibili 知名UP主,1,{},0,670832,[]
816,816,176063604,176063604,他她漫漫聊,保密,6,True,bilibili 知名动漫UP主,1,"{'动画': 220, '生活': 18, '数码': 1, '美食': 1}",103,675046,"[53456, 7792521, 489412051, 11139681, 63231, 294081438, 11684621, 254463269, 3957971, 72270557, 15324420, 483162496, 33253839, 18202105, 328303954, 3433092, 403748305, 2306780, 303517323, 95304526, 8969156, 5970160, 28642491, 14068111, 235555226, 30625977, 37663924, 5294454, 4370617, 3743849, 3211302, 730732, 452309333, 1791101, 216844, 11073, 10119428, 346059, 546195, 122879, 486287787, 326246517, 119801456, 7788379, 14110780, 777536, 9824766, 5293668, 25910292]"
817,817,213216169,213216169,山海zoom,保密,6,True,bilibili 知名UP主,1,"{'鬼畜': 30, '生活': 4, '游戏': 8}",240,670650,"[7792521, 258457966, 9617619, 271442527, 11997177, 677865752, 677063300, 174501086, 8034163, 5970160, 1398957, 42619059, 286631646, 7714, 23920239, 479893558, 50063223, 295711424, 305642157, 116683, 515993, 436473455, 355596637, 59905809, 3380239, 398510, 82385070, 381435385, 9824766, 79061224, 14506388, 19071708, 1935882, 61369218, 15377173, 402574397, 306895558, 24314825, 20615621, 26321887, 8047632, 928123, 4856007, 15773384, 20165629, 37090048, 26311441, 178778949, 122879, 50329118, 2306780, 26366366, 315551393, 36882906, 231048690, 235555226, 244144308, 159122, 6171645, 1532165, 32365949, 247743458, 1770706, 16794231, 51766, 375375, 27580511, 43389575]"
818,818,451320374,451320374,央视网快看,保密,6,True,央视网新闻频道官方账号,1,"{'生活': 70, '纪录片': 15, '影视': 59, '资讯': 1846, '美食': 1, '音乐': 11, '知识': 26, '娱乐': 21}",13,672250,"[351914826, 26798384, 20165629, 407045223, 235555226]"
819,819,96852523,96852523,古月大果子,保密,6,True,bilibili 知名时尚UP主,1,"{'舞蹈': 1, '时尚': 250, '生活': 8, '美食': 2}",92,670444,"[102999485, 9617619, 406517693, 430926487, 3331521, 17075276, 64925986, 532741557, 587840959, 1858682, 345630501, 25954179, 19696996, 4474705, 13826185, 39922227, 227107602, 6272357, 18706318, 33523307, 231048690, 298946431, 33683045, 72270557, 388699948, 437316738, 75912367, 7875104, 6229277, 21837784, 37090048, 250858633, 6534506, 164139557, 466272, 34149649, 883968, 1532165, 6154152, 1885078, 116683]"
820,820,7560829,7560829,大霓奈,女,6,True,bilibili 知名搞笑UP主,1,"{'动画': 4, '生活': 1953, '影视': 9, '美食': 4, '游戏': 59, '娱乐': 2}",47,670587,"[125526, 515993, 14804670, 79577853, 927587, 21837784, 122879, 30222764, 37663924, 510856133, 250858633, 8578857]"
821,821,61369218,61369218,土味角虫,保密,6,True,bilibili 知名UP主,1,"{'动画': 1, '鬼畜': 3, '舞蹈': 6, '生活': 872, '美食': 794, '游戏': 1}",23,669812,"[306895558, 9617619, 305642157, 280793434, 15773384, 37090048, 321173469, 8047632, 235555226, 208259]"
822,822,167202533,167202533,来呀官人,女,6,True,bilibili 知名影视UP主,1,"{'生活': 5, '影视': 392, '数码': 1, '音乐': 1}",35,671445,"[562197, 419738808, 353539995, 10874201, 2, 17819768, 20892823, 285499073, 351477766, 382986457, 79061224, 58852835, 27218150, 375375, 14333871, 37090048]"
